[INFO ] [2021-03-14 11:37:38,925] TC_01_RegisterWithEmptyData - Step 01: Input value
[INFO ] [2021-03-14 11:37:40,047] TC_01_RegisterWithEmptyData - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:37:40,217] TC_01_RegisterWithEmptyData - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:37:40,313]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:40,374]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:40,431]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:40,492]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:40,675]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:42,157] TC_02_RegisterWithInvalidEmail - Step 01: Input value
[INFO ] [2021-03-14 11:37:44,752] TC_02_RegisterWithInvalidEmail - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:37:44,920] TC_02_RegisterWithInvalidEmail - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:37:45,024]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:45,714] TC_03_RegisterWithExistEmail - Step 01: Input value
[INFO ] [2021-03-14 11:37:47,402] TC_03_RegisterWithExistEmail - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:37:48,878] TC_03_RegisterWithExistEmail - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:37:48,968]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:50,434] TC_04_RegisterWithInvalidPass - Step 01: Input value
[INFO ] [2021-03-14 11:37:52,143] TC_04_RegisterWithInvalidPass - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:37:52,261] TC_04_RegisterWithInvalidPass - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:37:52,326]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:52,384]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:53,908] TC_05_RegisterWithInvalidConfirmPass - Step 01: Input value
[INFO ] [2021-03-14 11:37:55,617] TC_05_RegisterWithInvalidConfirmPass - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:37:55,709] TC_05_RegisterWithInvalidConfirmPass - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:37:55,771]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:37:56,376] TC_06_RegisterToSystem - Step 01: Input value
[INFO ] [2021-03-14 11:37:57,810] TC_06_RegisterToSystem - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:37:59,471] TC_06_RegisterToSystem - Step 03: Verify successful message displays
[INFO ] [2021-03-14 11:37:59,532]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:38:01,660] OS Name = windows 10
[INFO ] [2021-03-14 11:38:05,897] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:38:13,413] OS Name = windows 10
[INFO ] [2021-03-14 11:38:14,553] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:38:19,321] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:38:20,802] OS Name = windows 10
[INFO ] [2021-03-14 11:38:21,992] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:38:26,679] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:38:28,112] OS Name = windows 10
[INFO ] [2021-03-14 11:38:29,374] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:38:34,172] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:38:35,797] OS Name = windows 10
[INFO ] [2021-03-14 11:38:36,965] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:38:42,324] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:38:45,201] OS Name = windows 10
[INFO ] [2021-03-14 11:38:47,063] ---------------------- QUIT BROWSER SUCCESS ----------------------
